support	itemsets
0.034	frozenset({'SLAD', 'NeuTraL', 'RePEN'})
0.034	frozenset({'Success', 'SLAD', 'NeuTraL'})
0.034	frozenset({'Success', 'DeepSAD', 'RePEN', 'NeuTraL', 'DeepSVDD'})
0.034	frozenset({'DevNet', 'ICL', 'DeepSAD'})
0.034	frozenset({'Success', 'ICL', 'DeepSAD'})
0.034	frozenset({'SLAD', 'NeuTraL'})
0.034	frozenset({'Success', 'SLAD', 'NeuTraL', 'RePEN'})
0.034	frozenset({'RePEN', 'RoSAS'})
0.034	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.032	frozenset({'GOAD', 'NeuTraL', 'DeepSVDD'})
0.032	frozenset({'GOAD', 'DeepSAD', 'RePEN'})
0.032	frozenset({'Success', 'RCA', 'RePEN'})
0.032	frozenset({'Success', 'RePEN', 'RoSAS'})
0.032	frozenset({'Success', 'ICL', 'DeepSAD', 'DevNet'})
0.032	frozenset({'GOAD', 'NeuTraL', 'RePEN', 'DeepSVDD'})
0.032	frozenset({'RCA', 'RePEN'})
0.032	frozenset({'GOAD', 'Success', 'DeepSAD', 'DevNet', 'DeepSVDD'})
0.03	frozenset({'Success', 'ICL', 'NeuTraL'})
0.03	frozenset({'SLAD', 'NeuTraL', 'DeepSVDD'})
0.03	frozenset({'Success', 'GOAD', 'DeepSAD', 'RePEN'})
0.03	frozenset({'Success', 'GOAD', 'NeuTraL', 'DeepSVDD'})
0.03	frozenset({'SLAD', 'NeuTraL', 'RePEN', 'DeepSVDD'})
0.03	frozenset({'NeuTraL', 'ICL'})
0.03	frozenset({'Success', 'SLAD', 'NeuTraL', 'DeepSVDD'})
0.03	frozenset({'Success', 'GOAD', 'RePEN', 'NeuTraL', 'DeepSVDD'})
0.03	frozenset({'SLAD', 'RePEN', 'DeepSVDD'})
0.03	frozenset({'SLAD', 'DeepSVDD'})
0.03	frozenset({'Success', 'SLAD', 'RePEN', 'NeuTraL', 'DeepSVDD'})
0.03	frozenset({'Success', 'SLAD', 'DeepSVDD'})
0.03	frozenset({'Success', 'SLAD', 'RePEN', 'DeepSVDD'})
0.028	frozenset({'GOAD', 'NeuTraL', 'DeepSAD'})
0.028	frozenset({'GOAD', 'NeuTraL', 'DeepSAD', 'RePEN'})
0.028	frozenset({'RoSAS', 'RePEN', 'DeepSVDD'})
0.028	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'DeepSVDD'})
0.026	frozenset({'Success', 'RePEN', 'Quartile'})
0.026	frozenset({'Success', 'Quartile'})
0.026	frozenset({'PReNet', 'RePEN'})
0.026	frozenset({'DevNet', 'RePEN'})
0.026	frozenset({'Success', 'PReNet', 'RePEN'})
0.026	frozenset({'Success', 'GOAD', 'DeepSAD', 'RePEN', 'DeepSVDD'})
0.026	frozenset({'RePEN', 'Quartile'})
0.026	frozenset({'Success', 'DevNet', 'RePEN'})
0.026	frozenset({'Success', 'DeepSVDD', 'RePEN', 'Quartile'})
0.026	frozenset({'Success', 'GOAD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.026	frozenset({'DeepSVDD', 'RePEN', 'Quartile'})
0.026	frozenset({'Success', 'GOAD', 'NeuTraL', 'DeepSAD'})
0.026	frozenset({'Quartile'})
0.026	frozenset({'Quartile', 'DeepSVDD'})
0.026	frozenset({'RoSAS', 'Success', 'RePEN', 'DeepSVDD'})
0.026	frozenset({'GOAD', 'RePEN', 'RoSAS'})
0.026	frozenset({'Success', 'Quartile', 'DeepSVDD'})
0.024	frozenset({'Success', 'DevNet', 'DeepSAD', 'RePEN'})
0.024	frozenset({'Success', 'RCA', 'PReNet'})
0.024	frozenset({'Success', 'DevNet', 'RePEN', 'DeepSVDD'})
0.024	frozenset({'GOAD', 'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.024	frozenset({'DeepSAD', 'RoSAS'})
0.024	frozenset({'NeuTraL', 'DevNet'})
0.024	frozenset({'Success', 'GOAD', 'RePEN', 'RoSAS'})
0.024	frozenset({'DevNet', 'RePEN', 'DeepSVDD'})
0.024	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'NeuTraL', 'DeepSVDD'})
0.024	frozenset({'Success', 'NeuTraL', 'DevNet'})
0.024	frozenset({'NeuTraL', 'DevNet', 'DeepSAD'})
0.024	frozenset({'RoSAS', 'DeepSAD', 'DeepSVDD'})
0.024	frozenset({'DevNet', 'DeepSAD', 'RePEN'})
0.024	frozenset({'Success', 'DevNet', 'NeuTraL', 'DeepSAD'})
0.024	frozenset({'RCA', 'PReNet'})
0.022	frozenset({'Success', 'DeepSAD', 'RoSAS'})
0.022	frozenset({'RoSAS', 'GOAD', 'DeepSAD', 'DeepSVDD'})
0.022	frozenset({'Success', 'GOAD', 'DeepSAD', 'NeuTraL', 'DeepSVDD'})
0.022	frozenset({'Success', 'DeepSAD', 'RePEN', 'DevNet', 'DeepSVDD'})
0.022	frozenset({'GOAD', 'DeepSAD', 'RoSAS'})
0.022	frozenset({'RoSAS', 'Success', 'DeepSAD', 'DeepSVDD'})
0.022	frozenset({'GOAD', 'Success', 'DeepSAD', 'RePEN', 'NeuTraL', 'DeepSVDD'})
0.022	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'DeepSVDD'})
0.02	frozenset({'Success', 'DevNet', 'RoSAS'})
0.02	frozenset({'RoSAS', 'GOAD', 'RePEN', 'DeepSVDD'})
0.02	frozenset({'Success', 'PReNet', 'DeepSVDD'})
0.02	frozenset({'RoSAS', 'Success', 'DevNet', 'DeepSVDD'})
0.02	frozenset({'PReNet', 'DeepSVDD'})
0.02	frozenset({'GOAD', 'DevNet', 'RoSAS'})
0.02	frozenset({'Success', 'GOAD', 'DevNet', 'RoSAS'})
0.02	frozenset({'Success', 'GOAD', 'DeepSAD', 'RoSAS'})
0.02	frozenset({'RoSAS', 'DevNet', 'DeepSVDD'})
0.02	frozenset({'RoSAS', 'GOAD', 'DevNet', 'DeepSVDD'})
0.02	frozenset({'DevNet', 'RoSAS'})
0.02	frozenset({'GOAD', 'Success', 'DeepSAD', 'RoSAS', 'DeepSVDD'})
0.02	frozenset({'GOAD', 'Success', 'DevNet', 'RoSAS', 'DeepSVDD'})
0.018	frozenset({'Success', 'Quartile', 'DeepSAD', 'DeepSVDD'})
0.018	frozenset({'Success', 'DevNet', 'DeepSAD', 'RoSAS'})
0.018	frozenset({'DevNet', 'DeepSAD', 'RoSAS'})
0.018	frozenset({'Success', 'GOAD', 'DevNet', 'RePEN'})
0.018	frozenset({'RoSAS', 'DevNet', 'DeepSAD', 'DeepSVDD'})
0.018	frozenset({'Success', 'NeuTraL', 'Quartile'})
0.018	frozenset({'Success', 'Quartile', 'NeuTraL', 'DeepSVDD'})
0.018	frozenset({'Success', 'DeepSAD', 'RePEN', 'Quartile'})
0.018	frozenset({'NeuTraL', 'DeepSVDD', 'RePEN', 'Quartile'})
0.018	frozenset({'NeuTraL', 'DevNet', 'DeepSAD', 'RePEN'})
0.018	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RoSAS'})
0.018	frozenset({'Success', 'PReNet', 'RePEN', 'DeepSVDD'})
0.018	frozenset({'Success', 'DeepSAD', 'Quartile'})
0.018	frozenset({'DevNet', 'ICL', 'DeepSAD', 'DeepSVDD'})
0.018	frozenset({'Success', 'NeuTraL', 'RePEN', 'Quartile'})
0.018	frozenset({'GOAD', 'DevNet', 'RePEN', 'DeepSVDD'})
0.018	frozenset({'Success', 'NeuTraL', 'DevNet', 'RePEN'})
0.018	frozenset({'GOAD', 'Success', 'DeepSAD', 'DevNet', 'RoSAS'})
0.018	frozenset({'Quartile', 'DeepSAD', 'RePEN', 'DeepSVDD'})
0.018	frozenset({'NeuTraL', 'Quartile'})
0.018	frozenset({'Success', 'RePEN', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.018	frozenset({'PReNet', 'RePEN', 'DeepSVDD'})
0.018	frozenset({'GOAD', 'DevNet', 'RePEN'})
0.018	frozenset({'ICL', 'DevNet', 'DeepSVDD'})
0.018	frozenset({'ICL', 'DeepSAD', 'DeepSVDD'})
0.018	frozenset({'Quartile', 'NeuTraL', 'DeepSVDD'})
0.018	frozenset({'Quartile', 'DeepSAD', 'DeepSVDD'})
0.018	frozenset({'GOAD', 'DeepSAD', 'DevNet', 'RoSAS', 'DeepSVDD'})
0.018	frozenset({'Success', 'DeepSAD', 'DevNet', 'RoSAS', 'DeepSVDD'})
0.018	frozenset({'NeuTraL', 'DevNet', 'RePEN'})
0.018	frozenset({'Success', 'DeepSAD', 'RePEN', 'NeuTraL', 'DevNet'})
0.018	frozenset({'DeepSAD', 'Quartile'})
0.018	frozenset({'NeuTraL', 'RePEN', 'Quartile'})
0.018	frozenset({'Success', 'DeepSAD', 'RePEN', 'Quartile', 'DeepSVDD'})
0.018	frozenset({'Success', 'GOAD', 'RePEN', 'DevNet', 'DeepSVDD'})
0.018	frozenset({'DeepSAD', 'RePEN', 'Quartile'})
0.018	frozenset({'GOAD', 'Success', 'DeepSAD', 'DevNet', 'RoSAS', 'DeepSVDD'})
0.018	frozenset({'ICL', 'DeepSVDD'})
0.018	frozenset({'GOAD', 'Success', 'RePEN', 'RoSAS', 'DeepSVDD'})
0.016	frozenset({'GOAD', 'SLAD'})
0.016	frozenset({'GOAD', 'ICL'})
0.016	frozenset({'Success', 'DeepSAD', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'GOAD', 'NeuTraL', 'SLAD'})
0.016	frozenset({'GOAD', 'ICL', 'DeepSAD', 'DevNet'})
0.016	frozenset({'NeuTraL', 'RoSAS'})
0.016	frozenset({'Success', 'GOAD', 'NeuTraL', 'SLAD'})
0.016	frozenset({'Success', 'DeepSAD', 'RePEN', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.016	frozenset({'RoSAS', 'DeepSAD', 'RePEN', 'DeepSVDD'})
0.016	frozenset({'GOAD', 'ICL', 'DevNet'})
0.016	frozenset({'GOAD', 'ICL', 'DeepSAD'})
0.016	frozenset({'Success', 'GOAD', 'SLAD'})
0.016	frozenset({'Success', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'Quartile', 'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.016	frozenset({'GOAD', 'Success', 'DeepSAD', 'RePEN', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'Success', 'DeepSAD', 'RePEN', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'NeuTraL', 'DevNet', 'DeepSAD', 'DeepSVDD'})
0.016	frozenset({'GOAD', 'RePEN', 'SLAD'})
0.016	frozenset({'Success', 'ICL', 'DeepSAD', 'DeepSVDD'})
0.016	frozenset({'Success', 'ICL', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'Success', 'DeepSAD', 'DevNet', 'ICL', 'DeepSVDD'})
0.016	frozenset({'NeuTraL', 'DevNet', 'RePEN', 'DeepSVDD'})
0.016	frozenset({'Success', 'DeepSAD', 'RePEN', 'NeuTraL', 'Quartile'})
0.016	frozenset({'Success', 'DeepSAD', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.016	frozenset({'NeuTraL', 'DeepSAD', 'Quartile'})
0.016	frozenset({'DeepSAD', 'RePEN', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.016	frozenset({'NeuTraL', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'Success', 'ICL', 'NeuTraL', 'DeepSAD'})
0.016	frozenset({'NeuTraL', 'RePEN', 'RoSAS'})
0.016	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'Success', 'NeuTraL', 'DeepSAD', 'Quartile'})
0.016	frozenset({'Success', 'GOAD', 'SLAD', 'RePEN', 'NeuTraL'})
0.016	frozenset({'NeuTraL', 'DeepSAD', 'RePEN', 'Quartile'})
0.016	frozenset({'GOAD', 'Success', 'DeepSAD', 'RePEN', 'DevNet'})
0.016	frozenset({'DeepSAD', 'RePEN', 'RoSAS'})
0.016	frozenset({'Success', 'ICL', 'DeepSVDD'})
0.016	frozenset({'DeepSAD', 'RePEN', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'GOAD', 'NeuTraL', 'RePEN', 'SLAD'})
0.016	frozenset({'Success', 'GOAD', 'RePEN', 'SLAD'})
0.016	frozenset({'Success', 'RePEN', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.016	frozenset({'NeuTraL', 'ICL', 'DeepSAD'})
0.016	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN'})
0.014	frozenset({'Success', 'GOAD', 'SLAD', 'NeuTraL', 'DeepSVDD'})
0.014	frozenset({'Success', 'GOAD', 'SLAD', 'RePEN', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'RoSAS', 'DeepSVDD'})
0.014	frozenset({'Success', 'ICL', 'NeuTraL', 'DevNet'})
0.014	frozenset({'Success', 'GOAD', 'RePEN', 'Quartile', 'DeepSVDD'})
0.014	frozenset({'RoSAS', 'DeepSVDD', 'RePEN', 'Quartile'})
0.014	frozenset({'Success', 'RePEN', 'RoSAS', 'Quartile', 'DeepSVDD'})
0.014	frozenset({'NeuTraL', 'ICL', 'DeepSAD', 'DevNet'})
0.014	frozenset({'RoSAS', 'Success', 'RePEN', 'Quartile'})
0.014	frozenset({'GOAD', 'SLAD', 'Success', 'RePEN', 'NeuTraL', 'DeepSVDD'})
0.014	frozenset({'Success', 'DeepSAD', 'NeuTraL', 'DevNet', 'ICL'})
0.014	frozenset({'Success', 'DeepSAD', 'RePEN', 'RoSAS', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'DeepSAD', 'DevNet', 'ICL', 'DeepSVDD'})
0.014	frozenset({'Success', 'NeuTraL', 'RePEN', 'RoSAS'})
0.014	frozenset({'GOAD', 'Success', 'DeepSAD', 'DevNet', 'ICL'})
0.014	frozenset({'Success', 'Quartile', 'RoSAS', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'SLAD', 'RePEN', 'NeuTraL', 'DeepSVDD'})
0.014	frozenset({'Success', 'DeepSAD', 'RePEN', 'RoSAS'})
0.014	frozenset({'Success', 'GOAD', 'RePEN', 'Quartile'})
0.014	frozenset({'NeuTraL', 'ICL', 'DevNet'})
0.014	frozenset({'Success', 'NeuTraL', 'RoSAS'})
0.014	frozenset({'GOAD', 'Quartile'})
0.014	frozenset({'Success', 'GOAD', 'Quartile', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'ICL', 'DeepSAD', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'ICL', 'DevNet', 'DeepSVDD'})
0.014	frozenset({'Success', 'GOAD', 'SLAD', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'NeuTraL', 'SLAD', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'Quartile', 'RePEN', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'RePEN', 'DeepSVDD', 'SLAD'})
0.014	frozenset({'Success', 'Quartile', 'RoSAS'})
0.014	frozenset({'GOAD', 'Quartile', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'RoSAS'})
0.014	frozenset({'RoSAS', 'RePEN', 'Quartile'})
0.014	frozenset({'Quartile', 'RoSAS'})
0.014	frozenset({'RoSAS', 'Quartile', 'DeepSVDD'})
0.014	frozenset({'GOAD', 'SLAD', 'DeepSVDD'})
0.014	frozenset({'RoSAS', 'NeuTraL', 'DeepSVDD'})
0.014	frozenset({'Success', 'GOAD', 'Quartile'})
0.014	frozenset({'GOAD', 'NeuTraL', 'RoSAS'})
0.014	frozenset({'GOAD', 'ICL', 'DeepSVDD'})
0.014	frozenset({'Success', 'GOAD', 'ICL'})
0.014	frozenset({'GOAD', 'NeuTraL', 'RePEN', 'RoSAS'})
0.014	frozenset({'GOAD', 'RePEN', 'Quartile'})
0.014	frozenset({'RoSAS', 'NeuTraL', 'RePEN', 'DeepSVDD'})
0.014	frozenset({'Success', 'GOAD', 'ICL', 'DevNet'})
0.014	frozenset({'Success', 'GOAD', 'ICL', 'DeepSAD'})
0.012	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile'})
0.012	frozenset({'GOAD', 'Success', 'RePEN', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.012	frozenset({'RCA', 'RePEN', 'SLAD'})
0.012	frozenset({'PReNet', 'Quartile'})
0.012	frozenset({'Success', 'GOAD', 'RePEN', 'NeuTraL', 'DevNet'})
0.012	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'NeuTraL', 'DevNet'})
0.012	frozenset({'Success', 'GOAD', 'DeepSAD', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'RoSAS', 'DevNet', 'RePEN', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'Success', 'DeepSAD', 'RePEN', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.012	frozenset({'PReNet', 'RoSAS'})
0.012	frozenset({'Success', 'GOAD', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'DeepSAD', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.012	frozenset({'Success', 'GOAD', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.012	frozenset({'Success', 'GOAD', 'RePEN', 'NeuTraL', 'Quartile'})
0.012	frozenset({'Success', 'GOAD', 'DeepSAD', 'ICL', 'DeepSVDD'})
0.012	frozenset({'Success', 'GOAD', 'DevNet', 'ICL', 'DeepSVDD'})
0.012	frozenset({'Success', 'ICL', 'RePEN'})
0.012	frozenset({'DevNet', 'RePEN', 'RoSAS'})
0.012	frozenset({'SLAD', 'Quartile'})
0.012	frozenset({'PReNet', 'RePEN', 'Quartile'})
0.012	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'SLAD', 'NeuTraL', 'Quartile'})
0.012	frozenset({'GOAD', 'RePEN', 'DevNet', 'RoSAS', 'DeepSVDD'})
0.012	frozenset({'Success', 'GOAD', 'RePEN', 'NeuTraL', 'RoSAS'})
0.012	frozenset({'Success', 'GOAD', 'RePEN', 'DevNet', 'RoSAS'})
0.012	frozenset({'Quartile', 'PReNet', 'DeepSVDD'})
0.012	frozenset({'RCA', 'RePEN', 'DeepSVDD'})
0.012	frozenset({'DeepSVDD', 'RePEN', 'Quartile', 'PReNet'})
0.012	frozenset({'Success', 'SLAD', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'Success', 'RePEN', 'Quartile', 'PReNet', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'NeuTraL', 'DevNet'})
0.012	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'Quartile'})
0.012	frozenset({'GOAD', 'NeuTraL', 'Quartile'})
0.012	frozenset({'Success', 'SLAD', 'RePEN', 'NeuTraL', 'Quartile'})
0.012	frozenset({'Success', 'RePEN', 'DevNet', 'RoSAS', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'DeepSAD', 'Quartile'})
0.012	frozenset({'Success', 'RePEN', 'NeuTraL', 'RoSAS', 'DeepSVDD'})
0.012	frozenset({'Success', 'RCA', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'RePEN', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'DeepSAD', 'RePEN', 'NeuTraL', 'RoSAS', 'DeepSVDD'})
0.012	frozenset({'Quartile', 'SLAD', 'DeepSVDD'})
0.012	frozenset({'Success', 'SLAD', 'RePEN', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'SLAD', 'RePEN', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'RoSAS', 'PReNet', 'DeepSVDD'})
0.012	frozenset({'Quartile', 'NeuTraL', 'SLAD', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'Success', 'DeepSAD', 'NeuTraL', 'DevNet'})
0.012	frozenset({'Success', 'RCA', 'RePEN', 'DeepSVDD'})
0.012	frozenset({'Success', 'GOAD', 'DeepSAD', 'RePEN', 'Quartile'})
0.012	frozenset({'Success', 'GOAD', 'DeepSAD', 'RePEN', 'RoSAS'})
0.012	frozenset({'GOAD', 'Success', 'RePEN', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'SLAD', 'RePEN', 'Quartile'})
0.012	frozenset({'GOAD', 'RePEN', 'NeuTraL', 'RoSAS', 'DeepSVDD'})
0.012	frozenset({'RoSAS', 'Success', 'NeuTraL', 'DeepSVDD'})
0.012	frozenset({'ICL', 'RePEN'})
0.012	frozenset({'Success', 'DevNet', 'RePEN', 'RoSAS'})
0.012	frozenset({'GOAD', 'DevNet', 'NeuTraL', 'DeepSAD'})
0.012	frozenset({'Success', 'GOAD', 'ICL', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.012	frozenset({'RoSAS', 'GOAD', 'NeuTraL', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'NeuTraL', 'DeepSAD', 'RePEN', 'RoSAS'})
0.012	frozenset({'GOAD', 'DeepSAD', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'SLAD', 'Success', 'RePEN', 'NeuTraL', 'Quartile', 'DeepSVDD'})
0.012	frozenset({'RoSAS', 'NeuTraL', 'DeepSAD', 'DeepSVDD'})
0.012	frozenset({'Success', 'SLAD', 'RePEN', 'Quartile'})
0.012	frozenset({'RCA', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'NeuTraL', 'DevNet', 'RePEN'})
0.012	frozenset({'SLAD', 'NeuTraL', 'RePEN', 'Quartile'})
0.012	frozenset({'Success', 'RCA', 'RePEN', 'SLAD'})
0.012	frozenset({'Success', 'Quartile', 'PReNet', 'DeepSVDD'})
0.012	frozenset({'RoSAS', 'Success', 'PReNet', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'NeuTraL', 'RePEN', 'Quartile'})
0.012	frozenset({'GOAD', 'DevNet', 'RePEN', 'RoSAS'})
0.012	frozenset({'Success', 'GOAD', 'NeuTraL', 'DevNet'})
0.012	frozenset({'GOAD', 'Success', 'DeepSAD', 'RePEN', 'NeuTraL', 'DevNet'})
0.012	frozenset({'GOAD', 'Success', 'RePEN', 'DevNet', 'RoSAS', 'DeepSVDD'})
0.012	frozenset({'Success', 'PReNet', 'Quartile'})
0.012	frozenset({'Success', 'SLAD', 'Quartile'})
0.012	frozenset({'GOAD', 'RePEN', 'NeuTraL', 'DevNet', 'DeepSVDD'})
0.012	frozenset({'Success', 'PReNet', 'RePEN', 'Quartile'})
0.012	frozenset({'Success', 'Quartile', 'SLAD', 'DeepSVDD'})
0.012	frozenset({'GOAD', 'Success', 'DeepSAD', 'NeuTraL', 'DevNet', 'DeepSVDD'})
